master_name,duplicate_name,new_booth_num,duplicate_booth_num,name_jw_score,name_lv_score,booth_score,average_score
RAMPUR,I,30.5,230.0,0.0,0.0,0.0,0.0
RAMPUR,IBANAPUR,30.5,111.0,0.72222,0.5,0.0,0.41
RAMPUR,IBRAHIMAPUR,30.5,53.0,0.59091,0.54545,3e-05,0.38
RAMPUR,IPUR,30.5,259.5,0.75,0.5,0.0,0.42
RAMPUR,ISRAUR,30.5,279.0,0.77778,0.33333,0.0,0.37
RAMPUR,JAGAPUR,30.5,17.0,0.74603,0.57143,0.04704,0.45
RAMPUR,JAGDISHPUR,30.5,70.0,0.68889,0.4,0.0,0.36
RAMPUR,JAMHOR,30.5,4.0,0.66667,0.5,0.0,0.39
RAMPUR,JARAMAKHAP,30.5,107.0,0.48889,0.3,0.0,0.26
RAMPUR,JASOIYA,30.5,134.5,0.43651,0.14286,0.0,0.19
RAMPUR,JOKAHARI,30.5,8.0,0.52778,0.125,3e-05,0.22
RAMPUR,KAJI,30.5,204.5,0.47222,0.16667,0.0,0.21
RAMPUR,KALA,30.5,60.5,0.47222,0.16667,0.0,0.21
RAMPUR,KANABEHARI,30.5,120.0,0.51111,0.2,0.0,0.24
RAMPUR,KANATARI,30.5,288.0,0.52778,0.25,0.0,0.26
RAMPUR,KANCHANPUR,30.5,310.5,0.68889,0.4,0.0,0.36
RAMPUR,KAPASIYA,30.5,97.5,0.52778,0.125,0.0,0.22
RAMPUR,KARAHARA,30.5,121.0,0.51389,0.25,0.0,0.25
RAMPUR,KARAMA,30.5,245.0,0.55556,0.16667,0.0,0.24
RAMPUR,KARANJA,30.5,80.0,0.37302,0.14286,0.0,0.17
RAMPUR,KARIYAVA,30.5,129.0,0.36111,0.125,0.0,0.16
RAMPUR,KASAV,30.5,196.5,0.45556,0.16667,0.0,0.21
RAMPUR,KATAIYA,30.5,275.5,0.43651,0.14286,0.0,0.19
RAMPUR,KATHAUTIRYA,30.5,33.0,0.59091,0.27273,1.0,0.62
RAMPUR,KESAUR,30.5,283.0,0.66667,0.33333,0.0,0.33
RAMPUR,KETAKI,30.5,304.5,0.44444,0.0,0.0,0.15
RAMPUR,KHADIHA,30.5,250.0,0.43651,0.14286,0.0,0.19
RAMPUR,KHAIRABINDA,30.5,21.0,0.33838,0.18182,0.30993,0.28
RAMPUR,KHAIRI,30.5,42.0,0.55556,0.0,0.1349,0.23
RAMPUR,KHAKHADA,30.5,243.0,0.43056,0.125,0.0,0.19
RAMPUR,KHARDIHA,30.5,295.0,0.36111,0.125,0.0,0.16
RAMPUR,KHEMCHAND,30.5,301.5,0.42593,0.11111,0.0,0.18
RAMPUR,KOSADIHARA,30.5,27.5,0.51111,0.2,1.0,0.57
RAMPUR,KOSIYARI,30.5,277.5,0.43056,0.125,0.0,0.19
RAMPUR,KUNDA,30.5,241.0,0.0,0.0,0.0,0.0
RAMPUR,KURAMHA,30.5,37.5,0.64286,0.28571,0.64171,0.52
RAMPUR,KUSHI,30.5,103.0,0.0,0.0,0.0,0.0
RAMPUR,LEPURA,30.5,91.0,0.66667,0.33333,0.0,0.33
RAMPUR,MADARPURA,30.5,77.0,0.66296,0.44444,0.0,0.37
RAMPUR,MALAHARA,30.5,287.0,0.51389,0.25,0.0,0.25
RAMPUR,MAMAKA,30.5,81.0,0.38889,0.33333,0.0,0.24
RAMPUR,MANDARAPURA,30.5,75.0,0.62929,0.36364,0.0,0.33
RAMPUR,MANJHAR,30.5,83.0,0.53175,0.28571,0.0,0.27
RAMPUR,MANJURAHI,30.5,23.0,0.62037,0.33333,0.57038,0.51
RAMPUR,MAULANAGAR,30.5,49.0,0.60556,0.2,0.00128,0.27
RAMPUR,MIRZA,30.5,126.0,0.41111,0.0,0.0,0.14
RAMPUR,MOHIDINAPUR,30.5,78.0,0.41919,0.27273,0.0,0.23
RAMPUR,NARA,30.5,133.0,0.44444,0.16667,0.0,0.2
RAMPUR,NARACHI,30.5,253.0,0.37302,0.14286,0.0,0.17
RAMPUR,NARAYANAPUR,30.5,317.0,0.33838,0.45455,0.0,0.26
RAMPUR,NAUGAD,30.5,93.0,0.55556,0.16667,0.0,0.24
RAMPUR,NAUGADH,30.5,94.0,0.53968,0.14286,0.0,0.23
RAMPUR,NAVADIH,30.5,146.42857,0.43651,0.14286,0.0,0.19
RAMPUR,NEHUTA,30.5,95.0,0.44444,0.0,0.0,0.15
RAMPUR,NEPAVA,30.5,244.0,0.38889,0.0,0.0,0.13
RAMPUR,ORA,30.5,116.5,0.66667,0.16667,0.0,0.28
RAMPUR,Others,30.5,183.0,0.0,0.0,0.0,0.0
RAMPUR,PADRAWAN,30.5,12.0,0.51389,0.125,0.00128,0.21
RAMPUR,PAHARAMA,30.5,92.0,0.51389,0.125,0.0,0.21
RAMPUR,PANDEY,30.5,237.0,0.44444,0.16667,0.0,0.2
RAMPUR,PARARIYA,30.5,320.0,0.63889,0.25,0.0,0.3
RAMPUR,PARASA,30.5,100.0,0.38889,0.16667,0.0,0.19
RAMPUR,PARASADIH,30.5,79.0,0.5,0.22222,0.0,0.24
RAMPUR,PARASANVIGHA,30.5,248.0,0.47222,0.16667,0.0,0.21
RAMPUR,PARASI,30.5,47.0,0.38889,0.16667,0.00639,0.19
RAMPUR,PARSA,30.5,99.0,0.41111,0.16667,0.0,0.19
RAMPUR,PATANAVA,30.5,15.0,0.36111,0.125,0.01314,0.17
RAMPUR,PAVAI,30.5,222.0,0.45556,0.16667,0.0,0.21
RAMPUR,PAWAI,30.5,222.0,0.45556,0.16667,0.0,0.21
RAMPUR,PIPARA,30.5,235.0,0.55556,0.16667,0.0,0.24
RAMPUR,PIRAUTA,30.5,43.0,0.64286,0.14286,0.0819,0.29
RAMPUR,POIVA,30.5,114.0,0.0,0.0,0.0,0.0
RAMPUR,POIVWAN,30.5,113.0,0.0,0.0,0.0,0.0
RAMPUR,POKHAR,30.5,112.0,0.44444,0.16667,0.0,0.2
RAMPUR,POKHRAHA,30.5,65.0,0.52778,0.0,0.0,0.18
RAMPUR,POKHRAHAN,30.5,64.0,0.51852,0.11111,0.0,0.21
RAMPUR,RADHAULIYA,30.5,51.5,0.6,0.3,0.00013,0.3
RAMPUR,RAJA,30.5,9.0,0.61111,0.33333,8e-05,0.31
RAMPUR,RAJOI,30.5,88.5,0.57778,0.33333,0.0,0.3
RAMPUR,RAJPUR,30.5,119.0,0.91111,0.83333,0.0,0.58
RAMPUR,RAKHUA,30.5,68.0,0.66667,0.5,0.0,0.39
RAMPUR,RAMABANDH,30.5,168.5,0.61111,0.33333,0.0,0.31
RAWAL,6,239.5,71.0,0.0,0.0,0.0,0.0
RAWAL,AJAB,239.5,313.5,0.63333,0.4,0.0,0.34
RAWAL,AJANIYA,239.5,294.0,0.5619,0.14286,0.0,0.23
RAWAL,AKAUNA,239.5,109.5,0.57778,0.16667,0.0,0.25
RAWAL,ALAMPUR,239.5,57.0,0.5619,0.14286,0.0,0.23
RAWAL,AURANGABAD,239.5,178.32075,0.52222,0.3,0.0,0.27
RAWAL,AWAN,239.5,34.0,0.78333,0.6,0.0,0.46
RAWAL,BABHANADI,239.5,24.0,0.54074,0.22222,0.0,0.25
RAWAL,BADAVA,239.5,39.0,0.57778,0.33333,0.0,0.3
RAWAL,BADWA,239.5,40.0,0.73333,0.4,0.0,0.38
RAWAL,BAGAIYA,239.5,69.0,0.5619,0.28571,0.0,0.28
RAWAL,BAGHOI,239.5,73.0,0.45556,0.16667,0.0,0.21
RAWAL,BAGHOIKALA,239.5,72.0,0.63333,0.3,0.0,0.31
RAWAL,BAHUAARA,239.5,128.0,0.55,0.25,0.0,0.27
RAWAL,BAHUARA,239.5,210.0,0.5619,0.28571,0.0,0.28
RAWAL,BAJAR,239.5,280.0,0.6,0.4,0.0,0.33
RAWAL,BAJITAPUR,239.5,115.0,0.54074,0.22222,0.0,0.25
RAWAL,BAKAN,239.5,63.0,0.6,0.4,0.0,0.33
RAWAL,BALAKARAMA,239.5,231.0,0.52222,0.2,0.43227,0.38
RAWAL,BALAPOKHAR,239.5,262.5,0.52222,0.2,2e-05,0.24
RAWAL,BANAHI,239.5,44.0,0.57778,0.33333,0.0,0.3
RAWAL,BARAI,239.5,308.5,0.6,0.4,0.0,0.33
RAWAL,BARATAPUR,239.5,136.0,0.53333,0.33333,0.0,0.29
RAWAL,BASADIHA,239.5,246.0,0.55,0.25,0.71203,0.5
RAWAL,BATAVA,239.5,29.0,0.57778,0.33333,0.0,0.3
RAWAL,BEDHANI,239.5,297.0,0.44762,0.14286,0.0,0.2
RAWAL,BELA,239.5,158.33333,0.48333,0.2,0.0,0.23
RAWAL,BELASARA,239.5,257.5,0.54722,0.25,0.00195,0.27
RAWAL,BELI,239.5,82.0,0.0,0.0,0.0,0.0
RAWAL,BHAIROPUR,239.5,224.0,0.43704,0.11111,0.01314,0.19
RAWAL,BHALUHARA,239.5,233.0,0.53333,0.22222,0.71203,0.49
RAWAL,BHARATHAULI,239.5,22.0,0.51313,0.36364,0.0,0.29
RAWAL,BHARAVAR,239.5,125.0,0.54722,0.375,0.0,0.31
RAWAL,BHARKUR,239.5,226.0,0.44762,0.14286,0.04704,0.21
RAWAL,BHARTHAULI,239.5,19.0,0.65,0.3,0.0,0.32
RAWAL,BHATAKUR,239.5,318.0,0.55,0.25,0.0,0.27
RAWAL,BHATKUR,239.5,319.0,0.44762,0.14286,0.0,0.2
RAWAL,BHEDIYA,239.5,132.0,0.0,0.0,0.0,0.0
RAWAL,BIJAULI,239.5,234.0,0.5619,0.28571,0.8409,0.56
RAWAL,BIJOI,239.5,90.0,0.0,0.0,0.0,0.0
RAWAL,BISAINI,239.5,96.0,0.44762,0.14286,0.0,0.2
RAWAL,CHAINPUR,239.5,254.0,0.44167,0.125,0.02556,0.2
RAWAL,CHANDAPUR,239.5,290.0,0.54074,0.22222,0.0,0.25
RAWAL,CHANDAULI,239.5,229.0,0.64444,0.33333,0.21022,0.4
RAWAL,CHANDPUR,239.5,291.0,0.44167,0.125,0.0,0.19
RAWAL,CHATARA,239.5,143.0,0.5619,0.28571,0.0,0.28
RAWAL,CHAUKHADA,239.5,130.0,0.54074,0.22222,0.0,0.25
RAWAL,CHAURIYA,239.5,50.0,0.44167,0.125,0.0,0.19
RAWAL,CHITRAGOPI,239.5,14.0,0.53333,0.2,0.0,0.24
RAWAL,COLONY,239.5,142.5,0.45556,0.0,0.0,0.15
RAWAL,DABURA,239.5,108.0,0.57778,0.16667,0.0,0.25
RAWAL,DADHAPA,239.5,247.0,0.5619,0.28571,0.57038,0.47
RAWAL,DAMAUL,239.5,261.0,0.7,0.5,8e-05,0.4
RAWAL,DARIYAPUR,239.5,62.0,0.53333,0.22222,0.0,0.25
RAWAL,DAYA,239.5,35.0,0.63333,0.4,0.0,0.34
RAWAL,DEV,239.5,269.5,0.0,0.0,0.0,0.0
RAWAL,DEVADHARI,239.5,255.0,0.54074,0.22222,0.01314,0.26
RAWAL,DEVAHARA,239.5,16.0,0.55,0.25,0.0,0.27
RAWAL,DEVARIYA,239.5,27.0,0.44167,0.125,0.0,0.19
RAWAL,DHAMARPUR,239.5,220.0,0.54074,0.22222,0.00053,0.25
RAWAL,DHANADI,239.5,236.0,0.5619,0.28571,0.99309,0.61
RAWAL,DHANANV,239.5,289.0,0.5619,0.28571,0.0,0.28
RAWAL,DHANDHAVA,239.5,84.5,0.54074,0.22222,0.0,0.25
RAWAL,DHARANIDHAR,239.5,177.0,0.51313,0.27273,0.0,0.26
RAWAL,DIHRI,239.5,10.5,0.0,0.0,0.0,0.0
RAWAL,DOSAMA,239.5,74.0,0.57778,0.16667,0.0,0.25
RAWAL,DOSMA,239.5,322.0,0.46667,0.0,0.0,0.16
RAWAL,DOSMHA,239.5,321.0,0.45556,0.0,0.0,0.15
RAWAL,DUMARI,239.5,316.0,0.45556,0.16667,0.0,0.21
RAWAL,DUMRI,239.5,315.0,0.0,0.0,0.0,0.0
RAWAL,ERAKI,239.5,292.5,0.6,0.2,0.0,0.27
RAWAL,ERAURA,239.5,307.0,0.7,0.33333,0.0,0.34
RAWAL,FESAR,239.5,58.5,0.46667,0.2,0.0,0.22
RAWAL,FESARA,239.5,66.0,0.57778,0.16667,0.0,0.25
RAWAL,FULAVARIYA,239.5,300.0,0.52222,0.2,0.0,0.24
RAWAL,GAMHARI,239.5,56.0,0.5619,0.28571,0.0,0.28
RAWAL,GANGATI,239.5,181.0,0.5619,0.28571,0.0,0.28
RAWAL,GURAGAIYA,239.5,249.0,0.64444,0.33333,0.30993,0.43
RAWAL,HAJARIKARMA,239.5,228.0,0.51313,0.18182,0.1349,0.28
RAWAL,HARANAHI,239.5,46.0,0.54722,0.375,0.0,0.31
RAWAL,HARIHAR,239.5,242.0,0.56508,0.28571,1.0,0.62
RAWAL,HASAULI,239.5,238.0,0.67619,0.42857,1.0,0.7
RAWAL,HETAMAPUR,239.5,131.0,0.54074,0.22222,0.0,0.25
RAWAL,I,239.5,230.0,0.0,0.0,0.30993,0.1
RAWAL,IBANAPUR,239.5,111.0,0.55,0.25,0.0,0.27
RAWAL,IBRAHIMAPUR,239.5,53.0,0.62424,0.27273,0.0,0.3
RAWAL,IPUR,239.5,259.5,0.0,0.0,0.00033,0.0
RAWAL,ISRAUR,239.5,279.0,0.57778,0.16667,0.0,0.25
RAWAL,JAGAPUR,239.5,17.0,0.5619,0.28571,0.0,0.28
RAWAL,JAGDISHPUR,239.5,70.0,0.43333,0.1,0.0,0.18
RAWAL,JAMHOR,239.5,4.0,0.45556,0.16667,0.0,0.21
RAWAL,JARAMAKHAP,239.5,107.0,0.52222,0.3,0.0,0.27
RAWAL,JASOIYA,239.5,134.5,0.44762,0.14286,0.0,0.2
RAWAL,JOKAHARI,239.5,8.0,0.55,0.25,0.0,0.27
RAWAL,KAJI,239.5,204.5,0.48333,0.2,0.0,0.23
RAWAL,KALA,239.5,60.5,0.63333,0.4,0.0,0.34
RAWAL,KANABEHARI,239.5,120.0,0.53333,0.2,0.0,0.24
RAWAL,KANATARI,239.5,288.0,0.55,0.25,0.0,0.27
RAWAL,KANCHANPUR,239.5,310.5,0.53333,0.2,0.0,0.24
RAWAL,KAPASIYA,239.5,97.5,0.55,0.25,0.0,0.27
RAWAL,KARAHARA,239.5,121.0,0.54722,0.375,0.0,0.31
RAWAL,KARAMA,239.5,245.0,0.58889,0.33333,0.8409,0.59
RAWAL,KARANJA,239.5,80.0,0.56508,0.28571,0.0,0.28
RAWAL,KARIYAVA,239.5,129.0,0.54722,0.25,0.0,0.27
RAWAL,KASAV,239.5,196.5,0.6,0.4,0.0,0.33
RAWAL,KATAIYA,239.5,275.5,0.5619,0.28571,0.0,0.28
RAWAL,KATHAUTIRYA,239.5,33.0,0.52727,0.18182,0.0,0.24
RAWAL,KESAUR,239.5,283.0,0.45556,0.16667,0.0,0.21
RAWAL,KETAKI,239.5,304.5,0.45556,0.16667,0.0,0.21
RAWAL,KHADIHA,239.5,250.0,0.44762,0.14286,0.21022,0.27
RAWAL,KHAIRABINDA,239.5,21.0,0.51313,0.18182,0.0,0.23
RAWAL,KHAIRI,239.5,42.0,0.45556,0.16667,0.0,0.21
RAWAL,KHAKHADA,239.5,243.0,0.55,0.25,0.99309,0.6
RAWAL,KHARDIHA,239.5,295.0,0.38333,0.125,0.0,0.17
RAWAL,KHEMCHAND,239.5,301.5,0.43704,0.11111,0.0,0.18
RAWAL,KOSADIHARA,239.5,27.5,0.53333,0.2,0.0,0.24
RAWAL,KOSIYARI,239.5,277.5,0.44167,0.125,0.0,0.19
RAWAL,KUNDA,239.5,241.0,0.46667,0.0,1.0,0.49
RAWAL,KURAMHA,239.5,37.5,0.5619,0.28571,0.0,0.28
RAWAL,KUSHI,239.5,103.0,0.0,0.0,0.0,0.0
RAWAL,LEPURA,239.5,91.0,0.45556,0.0,0.0,0.15
RAWAL,MADARPURA,239.5,77.0,0.54074,0.22222,0.0,0.25
RAWAL,MALAHARA,239.5,287.0,0.54722,0.25,0.0,0.27
RAWAL,MAMAKA,239.5,81.0,0.57778,0.33333,0.0,0.3
RAWAL,MANDARAPURA,239.5,75.0,0.52727,0.18182,0.0,0.24
RAWAL,MANJHAR,239.5,83.0,0.5619,0.28571,0.0,0.28
RAWAL,MANJURAHI,239.5,23.0,0.54074,0.22222,0.0,0.25
RAWAL,MAULANAGAR,239.5,49.0,0.52222,0.2,0.0,0.24
RAWAL,MIRZA,239.5,126.0,0.46667,0.0,0.0,0.16
RAWAL,MOHIDINAPUR,239.5,78.0,0.4303,0.09091,0.0,0.17
RAWAL,NARA,239.5,133.0,0.63333,0.4,0.0,0.34
RAWAL,NARACHI,239.5,253.0,0.56508,0.28571,0.04704,0.3
RAWAL,NARAYANAPUR,239.5,317.0,0.51313,0.27273,0.0,0.26
RAWAL,NAUGAD,239.5,93.0,0.57778,0.33333,0.0,0.3
RAWAL,NAUGADH,239.5,94.0,0.5619,0.28571,0.0,0.28
RAWAL,NAVADIH,239.5,146.42857,0.5619,0.28571,0.0,0.28
RAWAL,NEHUTA,239.5,95.0,0.45556,0.0,0.0,0.15
RAWAL,NEPAVA,239.5,244.0,0.57778,0.16667,0.93952,0.56
RAWAL,ORA,239.5,116.5,0.68889,0.2,0.0,0.3
RAWAL,Others,239.5,183.0,0.0,0.0,0.0,0.0
RAWAL,PADRAWAN,239.5,12.0,0.6,0.5,0.0,0.37
RAWAL,PAHARAMA,239.5,92.0,0.55,0.25,0.0,0.27
RAWAL,PANDEY,239.5,237.0,0.45556,0.16667,1.0,0.54
RAWAL,PARARIYA,239.5,320.0,0.54722,0.25,0.0,0.27
RAWAL,PARASA,239.5,100.0,0.58889,0.33333,0.0,0.31
RAWAL,PARASADIH,239.5,79.0,0.53333,0.33333,0.0,0.29
RAWAL,PARASANVIGHA,239.5,248.0,0.50556,0.25,0.43227,0.4
RAWAL,PARASI,239.5,47.0,0.58889,0.33333,0.0,0.31
RAWAL,PARSA,239.5,99.0,0.6,0.2,0.0,0.27
RAWAL,PATANAVA,239.5,15.0,0.55,0.25,0.0,0.27
RAWAL,PAVAI,239.5,222.0,0.6,0.4,0.00294,0.33
RAWAL,PAWAI,239.5,222.0,0.73333,0.6,0.00294,0.45
RAWAL,PIPARA,239.5,235.0,0.57778,0.16667,0.93952,0.56
RAWAL,PIRAUTA,239.5,43.0,0.5619,0.28571,0.0,0.28
RAWAL,POIVA,239.5,114.0,0.46667,0.0,0.0,0.16
RAWAL,POIVWAN,239.5,113.0,0.5619,0.28571,0.0,0.28
RAWAL,POKHAR,239.5,112.0,0.45556,0.16667,0.0,0.21
RAWAL,POKHRAHA,239.5,65.0,0.44167,0.25,0.0,0.23
RAWAL,POKHRAHAN,239.5,64.0,0.43704,0.33333,0.0,0.26
RAWAL,RADHAULIYA,239.5,51.5,0.78667,0.4,0.0,0.4
RAWAL,RAJA,239.5,9.0,0.82667,0.6,0.0,0.48
RAWAL,RAJOI,239.5,88.5,0.6,0.4,0.0,0.33
RAWAL,RAJPUR,239.5,119.0,0.57778,0.33333,0.0,0.3
RAWAL,RAKHUA,239.5,68.0,0.76,0.33333,0.0,0.36
RAWAL,RAMABANDH,239.5,168.5,0.64444,0.33333,0.0,0.33
RAWAL,RAMPUR,239.5,30.5,0.57778,0.33333,0.0,0.3
RAYAPURA,6,25.0,71.0,0.0,0.0,0.0,0.0
RAYAPURA,AJAB,25.0,313.5,0.58333,0.25,0.0,0.28
RAYAPURA,AJANIYA,25.0,294.0,0.60714,0.375,0.0,0.33
RAYAPURA,AKAUNA,25.0,109.5,0.72222,0.5,0.0,0.41
RAYAPURA,ALAMPUR,25.0,57.0,0.77976,0.5,0.0,0.43
RAYAPURA,AURANGABAD,25.0,178.32075,0.575,0.2,0.0,0.26
RAYAPURA,AWAN,25.0,34.0,0.58333,0.25,0.36857,0.4
RAYAPURA,BABHANADI,25.0,24.0,0.56944,0.22222,1.0,0.6
RAYAPURA,BADAVA,25.0,39.0,0.625,0.375,0.03492,0.34
RAYAPURA,BADWA,25.0,40.0,0.55,0.25,0.01845,0.27
RAYAPURA,BAGAIYA,25.0,69.0,0.60714,0.375,0.0,0.33
RAYAPURA,BAGHOI,25.0,73.0,0.43056,0.125,0.0,0.19
RAYAPURA,BAGHOIKALA,25.0,72.0,0.55833,0.2,0.0,0.25
RAYAPURA,BAHUAARA,25.0,128.0,0.61667,0.375,0.0,0.33
RAYAPURA,BAHUARA,25.0,210.0,0.7131,0.375,0.0,0.36
RAYAPURA,BAJAR,25.0,280.0,0.65833,0.375,0.0,0.34
RAYAPURA,BAJITAPUR,25.0,115.0,0.72685,0.44444,0.0,0.39
RAYAPURA,BAKAN,25.0,63.0,0.55,0.25,0.0,0.27
RAYAPURA,BALAKARAMA,25.0,231.0,0.55,0.4,0.0,0.32
RAYAPURA,BALAPOKHAR,25.0,262.5,0.64167,0.4,0.0,0.35
RAYAPURA,BANAHI,25.0,44.0,0.52778,0.25,0.00083,0.26
RAYAPURA,BARAI,25.0,308.5,0.54722,0.25,0.0,0.27
RAYAPURA,BARATAPUR,25.0,136.0,0.7414,0.55556,0.0,0.43
RAYAPURA,BASADIHA,25.0,246.0,0.58333,0.375,0.0,0.32
RAYAPURA,BATAVA,25.0,29.0,0.625,0.375,0.97265,0.66
RAYAPURA,BEDHANI,25.0,297.0,0.42262,0.0,0.0,0.14
RAYAPURA,BELA,25.0,158.33333,0.45833,0.125,0.0,0.19
RAYAPURA,BELASARA,25.0,257.5,0.66667,0.375,0.0,0.35
RAYAPURA,BELI,25.0,82.0,0.0,0.0,0.0,0.0
RAYAPURA,BHAIROPUR,25.0,224.0,0.56481,0.33333,0.0,0.3
RAYAPURA,BHALUHARA,25.0,233.0,0.66019,0.33333,0.0,0.33
RAYAPURA,BHARATHAULI,25.0,22.0,0.55985,0.27273,1.0,0.61
RAYAPURA,BHARAVAR,25.0,125.0,0.61667,0.25,0.0,0.29
RAYAPURA,BHARKUR,25.0,226.0,0.60714,0.25,0.0,0.29
RAYAPURA,BHARTHAULI,25.0,19.0,0.55,0.2,0.77916,0.51
RAYAPURA,BHATAKUR,25.0,318.0,0.66667,0.375,0.0,0.35
RAYAPURA,BHATKUR,25.0,319.0,0.60119,0.25,0.0,0.28
RAYAPURA,BHEDIYA,25.0,132.0,0.5119,0.125,0.0,0.21
RAYAPURA,BIJAULI,25.0,234.0,0.5119,0.25,0.0,0.25
RAYAPURA,BIJOI,25.0,90.0,0.0,0.0,0.0,0.0
RAYAPURA,BISAINI,25.0,96.0,0.42262,0.125,0.0,0.18
RAYAPURA,CHAINPUR,25.0,254.0,0.66667,0.375,0.0,0.35
RAYAPURA,CHANDAPUR,25.0,290.0,0.72685,0.44444,0.0,0.39
RAYAPURA,CHANDAULI,25.0,229.0,0.56944,0.22222,0.0,0.26
RAYAPURA,CHANDPUR,25.0,291.0,0.66667,0.375,0.0,0.35
RAYAPURA,CHATARA,25.0,143.0,0.69048,0.375,0.0,0.36
RAYAPURA,CHAUKHADA,25.0,130.0,0.56481,0.22222,0.0,0.26
RAYAPURA,CHAURIYA,25.0,50.0,0.66667,0.25,0.0,0.31
RAYAPURA,CHITRAGOPI,25.0,14.0,0.55833,0.1,0.16958,0.28
RAYAPURA,COLONY,25.0,142.5,0.43056,0.0,0.0,0.14
RAYAPURA,DABURA,25.0,108.0,0.63889,0.5,0.0,0.38
RAYAPURA,DADHAPA,25.0,247.0,0.69048,0.375,0.0,0.36
RAYAPURA,DAMAUL,25.0,261.0,0.625,0.375,0.0,0.33
RAYAPURA,DARIYAPUR,25.0,62.0,0.83664,0.55556,0.0,0.46
RAYAPURA,DAYA,25.0,35.0,0.70833,0.375,0.25703,0.45
RAYAPURA,DEV,25.0,269.5,0.0,0.0,0.0,0.0
RAYAPURA,DEVADHARI,25.0,255.0,0.56944,0.22222,0.0,0.26
RAYAPURA,DEVAHARA,25.0,16.0,0.66667,0.375,0.36857,0.47
RAYAPURA,DEVARIYA,25.0,27.0,0.58333,0.25,1.0,0.61
RAYAPURA,DHAMARPUR,25.0,220.0,0.66019,0.44444,0.0,0.37
RAYAPURA,DHANADI,25.0,236.0,0.5119,0.125,0.0,0.21
RAYAPURA,DHANANV,25.0,289.0,0.5119,0.125,0.0,0.21
RAYAPURA,DHANDHAVA,25.0,84.5,0.56944,0.22222,0.0,0.26
RAYAPURA,DHARANIDHAR,25.0,177.0,0.55985,0.27273,0.0,0.28
RAYAPURA,DIHRI,25.0,10.5,0.44167,0.125,0.02556,0.2
RAYAPURA,DOSAMA,25.0,74.0,0.52778,0.25,0.0,0.26
RAYAPURA,DOSMA,25.0,322.0,0.44167,0.125,0.0,0.19
RAYAPURA,DOSMHA,25.0,321.0,0.43056,0.125,0.0,0.19
RAYAPURA,DUMARI,25.0,316.0,0.52778,0.25,0.0,0.26
RAYAPURA,DUMRI,25.0,315.0,0.44167,0.125,0.0,0.19
RAYAPURA,ERAKI,25.0,292.5,0.55,0.125,0.0,0.22
RAYAPURA,ERAURA,25.0,307.0,0.75278,0.5,0.0,0.42
RAYAPURA,FESAR,25.0,58.5,0.55,0.25,0.0,0.27
RAYAPURA,FESARA,25.0,66.0,0.51389,0.375,0.0,0.3
RAYAPURA,FULAVARIYA,25.0,300.0,0.64167,0.3,0.0,0.31
RAYAPURA,GAMHARI,25.0,56.0,0.60119,0.25,0.0,0.28
RAYAPURA,GANGATI,25.0,181.0,0.5119,0.125,0.0,0.21
RAYAPURA,GURAGAIYA,25.0,249.0,0.64815,0.33333,0.0,0.33
RAYAPURA,HAJARIKARMA,25.0,228.0,0.55985,0.36364,0.0,0.31
RAYAPURA,HARANAHI,25.0,46.0,0.58333,0.25,0.00013,0.28
RAYAPURA,HARIHAR,25.0,242.0,0.60714,0.25,0.0,0.29
RAYAPURA,HASAULI,25.0,238.0,0.60119,0.375,0.0,0.33
RAYAPURA,HETAMAPUR,25.0,131.0,0.72685,0.44444,0.0,0.39
RAYAPURA,I,25.0,230.0,0.0,0.0,0.0,0.0
RAYAPURA,IBANAPUR,25.0,111.0,0.75,0.5,0.0,0.42
RAYAPURA,IBRAHIMAPUR,25.0,53.0,0.76515,0.45455,0.0,0.41
RAYAPURA,IPUR,25.0,259.5,0.59722,0.375,0.0,0.32
RAYAPURA,ISRAUR,25.0,279.0,0.72222,0.375,0.0,0.37
RAYAPURA,JAGAPUR,25.0,17.0,0.77976,0.625,0.5,0.63
RAYAPURA,JAGDISHPUR,25.0,70.0,0.63333,0.3,0.0,0.31
RAYAPURA,JAMHOR,25.0,4.0,0.52778,0.25,0.00013,0.26
RAYAPURA,JARAMAKHAP,25.0,107.0,0.55,0.3,0.0,0.28
RAYAPURA,JASOIYA,25.0,134.5,0.60119,0.25,0.0,0.28
RAYAPURA,JOKAHARI,25.0,8.0,0.58333,0.25,0.00436,0.28
RAYAPURA,KAJI,25.0,204.5,0.45833,0.125,0.0,0.19
RAYAPURA,KALA,25.0,60.5,0.58333,0.25,0.0,0.28
RAYAPURA,KANABEHARI,25.0,120.0,0.55,0.3,0.0,0.28
RAYAPURA,KANATARI,25.0,288.0,0.58333,0.375,0.0,0.32
RAYAPURA,KANCHANPUR,25.0,310.5,0.70833,0.4,0.0,0.37
RAYAPURA,KAPASIYA,25.0,97.5,0.58333,0.375,0.0,0.32
RAYAPURA,KARAHARA,25.0,121.0,0.61667,0.5,0.0,0.37
RAYAPURA,KARAMA,25.0,245.0,0.63889,0.375,0.0,0.34
RAYAPURA,KARANJA,25.0,80.0,0.60714,0.375,0.0,0.33
RAYAPURA,KARIYAVA,25.0,129.0,0.68333,0.25,0.0,0.31
RAYAPURA,KASAV,25.0,196.5,0.55,0.25,0.0,0.27
RAYAPURA,KATAIYA,25.0,275.5,0.60714,0.375,0.0,0.33
